"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.56","","","","2"
"2015-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.57","","","","2"
"2015-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.56","","","","2"
"2015-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.38","","","","2"
"2015-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.28","","","","2"
"2015-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.26","","","","2"
"2015-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.28","","","","2"
"2015-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.37","","","","2"
"2015-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.46","","","","2"
"2016-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.69","","","","2"
"2016-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.80","","","","2"
"2016-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.98","","","","2"
"2016-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.01","","","","2"
"2016-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.01","","","","2"
"2016-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.92","","","","2"
"2016-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.80","","","","2"
"2016-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.75","","","","2"
"2016-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.71","","","","2"
"2016-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.67","","","","2"
"2016-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.68","","","","2"
"2016-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.73","","","","2"
"2017-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.71","","","","2"
"2017-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.67","","","","2"
"2017-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.66","","","","2"
"2017-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.60","","","","2"
"2017-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.55","","","","2"
"2017-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.49","","","","2"
"2017-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.75","","","","2"
"2017-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.67","","","","2"
"2017-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.99","","","","2"
"2017-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.05","","","","2"
"2017-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.97","","","","2"
"2017-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.93","","","","2"
"2018-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.13","","","","2"
"2018-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.23","","","","2"
"2018-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.28","","","","2"
"2018-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.21","","","","2"
"2018-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.97","","","","2"
"2018-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.70","","","","2"
"2018-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.99","","","","2"
"2018-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.04","","","","2"
"2018-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.12","","","","2"
"2018-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.24","","","","2"
"2018-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.31","","","","2"
"2018-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.40","","","","2"
"2019-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.52","","","","2"
"2019-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.66","","","","2"
"2019-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.74","","","","2"
"2019-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.81","","","","2"
"2019-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.90","","","","2"
"2019-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.99","","","","2"
"2019-07","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","4.08","","","","2"
"2019-08","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","4.15","","","","2"
"2019-09","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","4.16","","","","2"
"2019-10","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","4.17","","","","2"
"2019-11","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","4.00","","","","2"
"2019-12","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.95","","","","2"
"2020-01","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.90","","","","2"
"2020-02","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","3.91","","","","2"
"2020-03","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.64","","","","2"
"2020-04","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.31","","","","2"
"2020-05","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.47","","","","2"
"2020-06","Canada","2016A000011124","Variable rate, funds advanced, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667776","1.2.2","2.43","","","","2"
